"","taphonomyValues","decayRate","startAge"
"19666",0.523524121880108,0.00015,250
"19667",0.517891128980129,0.00015,250
"19668",0.521379045574677,0.00015,250
"19669",0.516355338609754,0.00015,250
"19670",0.507398630249713,0.00015,250
"19671",0.520330239912846,0.00015,250
"19672",0.526212094949196,0.00015,250
"19673",0.511051563770355,0.00015,250
"19674",0.510096755110108,0.00015,250
"19675",0.514707437973472,0.00015,250
"19676",0.523939396607735,0.00015,250
"19677",0.515523398872507,0.00015,250
"19678",0.524060201947159,0.00015,250
"19679",0.517885364600654,0.00015,250
"19680",0.514546680001993,0.00015,250
"19681",0.510303641171961,0.00015,250
"19682",0.512439538280291,0.00015,250
"19683",0.511590808820538,0.00015,250
"19684",0.533442087244109,0.00015,250
"19685",0.519024666018286,0.00015,250
"19686",0.512908809939742,0.00015,250
"19687",0.510795735470163,0.00015,250
"19688",0.510135630619303,0.00015,250
"19689",0.511685238642339,0.00015,250
"19690",0.51752719134397,0.00015,250
"19691",0.510351161313122,0.00015,250
"19692",0.528240141418658,0.00015,250
"19693",0.520009413622877,0.00015,250
"19694",0.520450545397071,0.00015,250
"19695",0.527663657400104,0.00015,250
"19696",0.521376574993713,0.00015,250
"19697",0.533494538175473,0.00015,250
"19698",0.513734668840232,0.00015,250
"19699",0.516079575980114,0.00015,250
"19700",0.508833357714254,0.00015,250
"19701",0.523502481817567,0.00015,250
"19702",0.523857961398145,0.00015,300
"19703",0.514719377310307,0.00015,300
"19704",0.522848575358962,0.00015,300
"19705",0.523211405503336,0.00015,300
"19706",0.518272984497486,0.00015,300
"19707",0.533600065479602,0.00015,300
"19708",0.504013371149011,0.00015,300
"19709",0.522740862028425,0.00015,300
"19710",0.513748859964539,0.00015,300
"19711",0.536473429882233,0.00015,300
"19712",0.523061180389117,0.00015,300
"19713",0.511418277102054,0.00015,300
"19714",0.522916811372175,0.00015,300
"19715",0.521386916412316,0.00015,300
"19716",0.527678009861121,0.00015,300
"19717",0.514155814580252,0.00015,300
"19718",0.512515218542959,0.00015,300
"19719",0.515784895291747,0.00015,300
"19720",0.501936045200973,0.00015,300
"19721",0.517560454418151,0.00015,300
"19722",0.510205595217915,0.00015,300
"19723",0.527321374489719,0.00015,300
"19724",0.508742634509858,0.00015,300
"19725",0.522272229522491,0.00015,300
"19726",0.53177212962688,0.00015,300
"19727",0.51633099995618,0.00015,300
"19728",0.517121435349666,0.00015,300
"19729",0.524633730898039,0.00015,300
"19730",0.528885822382658,0.00015,300
"19731",0.528453170150595,0.00015,300
"19732",0.522038636004742,0.00015,300
"19733",0.53876538675504,0.00015,300
"19734",0.524898281098987,0.00015,300
"19735",0.518807846236876,0.00015,300
"19736",0.507408090031378,0.00015,300
"19737",0.522992566295077,0.00015,300
"19738",0.521048509489723,0.00015,300
"19739",0.518636185263277,0.00015,300
"19740",0.518757621102008,0.00015,300
"19741",0.512769543284556,0.00015,300
"19742",0.52591165523941,0.00015,300
"19743",0.521504375647407,0.00015,300
"19744",0.526850237026055,0.00015,300
"19745",0.519537665186413,0.00015,300
"19746",0.51680300530375,0.00015,300
"19747",0.528851074157031,0.00015,300
"19748",0.503266290882109,0.00015,300
"19749",0.52273155897032,0.00015,300
"19750",0.523348595492582,0.00015,300
"19751",0.515618557201134,0.00015,300
"19752",0.530340374075339,0.00015,350
"19753",0.528908141826222,0.00015,350
"19754",0.535669588756022,0.00015,350
"19755",0.539082433622723,0.00015,350
"19756",0.530747575798051,0.00015,350
"19757",0.516896445693285,0.00015,350
"19758",0.53871749030489,0.00015,350
"19759",0.514459755432235,0.00015,350
"19760",0.515806877506824,0.00015,350
"19761",0.520684353014433,0.00015,350
"19762",0.527705080726338,0.00015,350
"19763",0.529314789587457,0.00015,350
"19764",0.523559709587324,0.00015,350
"19765",0.523607969383304,0.00015,350
"19766",0.528815765403557,0.00015,350
"19767",0.529243648448059,0.00015,350
"19768",0.518843557491483,0.00015,350
"19769",0.516525174939904,0.00015,350
"19770",0.524200342615413,0.00015,350
"19771",0.533474595845589,0.00015,350
"19772",0.520236625893819,0.00015,350
"19773",0.529546416564322,0.00015,350
"19774",0.512330514559981,0.00015,350
"19775",0.522126380329437,0.00015,350
"19776",0.526382979826267,0.00015,350
"19777",0.519553117399756,0.00015,350
"19778",0.522581904751324,0.00015,350
"19779",0.522839594383333,0.00015,350
"19780",0.515028627575674,0.00015,350
"19781",0.530783373110703,0.00015,350
"19782",0.528665885730133,0.00015,350
"19783",0.526809369210578,0.00015,350
"19784",0.538438376433406,0.00015,350
"19785",0.520078758409255,0.00015,350
"19786",0.526703602373778,0.00015,350
"19787",0.509036456479766,0.00015,350
"19788",0.510381104309595,0.00015,350
"19789",0.510971094510505,0.00015,350
"19790",0.517461645975652,0.00015,350
"19791",0.523122631891335,0.00015,350
"19792",0.521411701628529,0.00015,350
"19793",0.532725094865944,0.00015,350
"19794",0.50136744699185,0.00015,350
"19795",0.524577796562285,0.00015,350
"19796",0.520930555284451,0.00015,350
"19797",0.529824428042572,0.00015,350
"19798",0.523193535282367,0.00015,350
"19799",0.520156802950334,0.00015,350
"19800",0.526107374335951,0.00015,350
"19801",0.520763997250026,0.00015,350
"19802",0.539160224659572,0.00015,400
"19803",0.544195377131709,0.00015,400
"19804",0.5344424840903,0.00015,400
"19805",0.522702887527291,0.00015,400
"19806",0.531061119418189,0.00015,400
"19807",0.542058776424234,0.00015,400
"19808",0.513854165137566,0.00015,400
"19809",0.511329894547526,0.00015,400
"19810",0.531919357191521,0.00015,400
"19811",0.53726499655057,0.00015,400
"19812",0.524190409710882,0.00015,400
"19813",0.53287732674696,0.00015,400
"19814",0.528857307026038,0.00015,400
"19815",0.525629952684622,0.00015,400
"19816",0.527564849175495,0.00015,400
"19817",0.521305050060922,0.00015,400
"19818",0.531375706216464,0.00015,400
"19819",0.526568227482168,0.00015,400
"19820",0.525775687558784,0.00015,400
"19821",0.516177742870399,0.00015,400
"19822",0.530654193913743,0.00015,400
"19823",0.539259422217521,0.00015,400
"19824",0.533803152551083,0.00015,400
"19825",0.525292347073541,0.00015,400
"19826",0.525408175185286,0.00015,400
"19827",0.520925877450667,0.00015,400
"19828",0.520562733482239,0.00015,400
"19829",0.522236207543573,0.00015,400
"19830",0.526881482276838,0.00015,400
"19831",0.529196097749671,0.00015,400
"19832",0.539714242799965,0.00015,400
"19833",0.519625282606857,0.00015,400
"19834",0.529082682801007,0.00015,400
"19835",0.527695101435508,0.00015,400
"19836",0.530517980091571,0.00015,400
"19837",0.543644689104763,0.00015,400
"19838",0.527739444833042,0.00015,400
"19839",0.513233906803843,0.00015,400
"19840",0.545723657161906,0.00015,400
"19841",0.519364010288259,0.00015,400
"19842",0.525032593136484,0.00015,400
"19843",0.510264500076715,0.00015,400
"19844",0.522962628760507,0.00015,400
"19845",0.524528990292275,0.00015,400
"19846",0.521859427741647,0.00015,400
"19847",0.52631240369549,0.00015,400
"19848",0.522902298028668,0.00015,400
"19849",0.521145500265328,0.00015,400
"19850",0.533396343308091,0.00015,400
"19851",0.527480404078442,0.00015,400
"19852",0.520210917668434,0.00015,450
"19853",0.549051741627969,0.00015,450
"19854",0.531986043869732,0.00015,450
"19855",0.527657586279145,0.00015,450
"19856",0.519004897540776,0.00015,450
"19857",0.543935435019139,0.00015,450
"19858",0.52121394023679,0.00015,450
"19859",0.540805842564266,0.00015,450
"19860",0.523668491265123,0.00015,450
"19861",0.531823780080443,0.00015,450
"19862",0.531529980510935,0.00015,450
"19863",0.518436360782164,0.00015,450
"19864",0.523412200661465,0.00015,450
"19865",0.525340619729894,0.00015,450
"19866",0.528281866447814,0.00015,450
"19867",0.539917190431832,0.00015,450
"19868",0.540065471179557,0.00015,450
"19869",0.532002511413266,0.00015,450
"19870",0.524625324741622,0.00015,450
"19871",0.533649089465092,0.00015,450
"19872",0.533592333136289,0.00015,450
"19873",0.526873183169296,0.00015,450
"19874",0.513657938099405,0.00015,450
"19875",0.529537859545624,0.00015,450
"19876",0.539228141649783,0.00015,450
"19877",0.531590934734046,0.00015,450
"19878",0.517407283537164,0.00015,450
"19879",0.538291358145471,0.00015,450
"19880",0.514121038201503,0.00015,450
"19881",0.542506234855864,0.00015,450
"19882",0.543982769671973,0.00015,450
"19883",0.53325761326432,0.00015,450
"19884",0.545410797193594,0.00015,450
"19885",0.540556841755702,0.00015,450
"19886",0.523043640226561,0.00015,450
"19887",0.515906270076509,0.00015,450
"19888",0.532909566724868,0.00015,450
"19889",0.53546135091262,0.00015,450
"19890",0.531999604056529,0.00015,450
"19891",0.522526426902373,0.00015,450
"19892",0.52257645157362,0.00015,450
"19893",0.537904919631477,0.00015,450
"19894",0.531288641085608,0.00015,450
"19895",0.539049871424568,0.00015,450
"19896",0.537348208710012,0.00015,450
"19897",0.543264145437563,0.00015,450
"19898",0.523963889622053,0.00015,450
"19899",0.539562984115696,0.00015,450
"19900",0.522708347609116,0.00015,450
"19901",0.543905847029041,0.00015,450
"19902",0.535086456806237,0.00015,500
"19903",0.531986201561542,0.00015,500
"19904",0.534845422547967,0.00015,500
"19905",0.533966714938823,0.00015,500
"19906",0.53740103325136,0.00015,500
"19907",0.544602525095761,0.00015,500
"19908",0.526822763713198,0.00015,500
"19909",0.527656167500773,0.00015,500
"19910",0.527244262061665,0.00015,500
"19911",0.524066299991606,0.00015,500
"19912",0.527279155906795,0.00015,500
"19913",0.534337792404306,0.00015,500
"19914",0.539499712286676,0.00015,500
"19915",0.539070384652835,0.00015,500
"19916",0.538845859797976,0.00015,500
"19917",0.540232876565173,0.00015,500
"19918",0.536651045679228,0.00015,500
"19919",0.535781636064816,0.00015,500
"19920",0.531954450275397,0.00015,500
"19921",0.538672504659298,0.00015,500
"19922",0.544385756132254,0.00015,500
"19923",0.540892290445146,0.00015,500
"19924",0.537062569920959,0.00015,500
"19925",0.535468594795301,0.00015,500
"19926",0.532181081572766,0.00015,500
"19927",0.526479791985334,0.00015,500
"19928",0.531830641871133,0.00015,500
"19929",0.539987136654751,0.00015,500
"19930",0.534112600771713,0.00015,500
"19931",0.527976883112905,0.00015,500
"19932",0.541851307044605,0.00015,500
"19933",0.526086123892273,0.00015,500
"19934",0.524747547063159,0.00015,500
"19935",0.524924124940275,0.00015,500
"19936",0.526165208977112,0.00015,500
"19937",0.530581021997385,0.00015,500
"19938",0.525030951106359,0.00015,500
"19939",0.542889280077394,0.00015,500
"19940",0.53829270070478,0.00015,500
"19941",0.52424796940071,0.00015,500
"19942",0.533588591112906,0.00015,500
"19943",0.557429651803491,0.00015,500
"19944",0.536621372507756,0.00015,500
"19945",0.524229145394027,0.00015,500
"19946",0.522742448606561,0.00015,500
"19947",0.529226130037803,0.00015,500
"19948",0.546219806458197,0.00015,500
"19949",0.5257550801027,0.00015,500
"19950",0.53548463444159,0.00015,500
"19951",0.542068064091942,0.00015,500
"19952",0.537819737722762,0.00015,550
"19953",0.528487792934859,0.00015,550
"19954",0.531573153643861,0.00015,550
"19955",0.562274433680184,0.00015,550
"19956",0.536988855121711,0.00015,550
"19957",0.519129280647782,0.00015,550
"19958",0.525480995076435,0.00015,550
"19959",0.524630370617847,0.00015,550
"19960",0.520605660294402,0.00015,550
"19961",0.530915089738135,0.00015,550
"19962",0.549001644910029,0.00015,550
"19963",0.544152393887578,0.00015,550
"19964",0.528527135469974,0.00015,550
"19965",0.533088206393343,0.00015,550
"19966",0.538850406973946,0.00015,550
"19967",0.530122857492058,0.00015,550
"19968",0.528698823513652,0.00015,550
"19969",0.539424200291324,0.00015,550
"19970",0.551165261638201,0.00015,550
"19971",0.546664412345811,0.00015,550
"19972",0.541142914777652,0.00015,550
"19973",0.521744050106766,0.00015,550
"19974",0.532039321759545,0.00015,550
"19975",0.530240614891952,0.00015,550
"19976",0.537687838401035,0.00015,550
"19977",0.556053122596937,0.00015,550
"19978",0.535376364070077,0.00015,550
"19979",0.544823555077697,0.00015,550
"19980",0.527526262194376,0.00015,550
"19981",0.560473473534625,0.00015,550
"19982",0.539878772171617,0.00015,550
"19983",0.535491101732026,0.00015,550
"19984",0.543150276461482,0.00015,550
"19985",0.533892767149738,0.00015,550
"19986",0.533611379962733,0.00015,550
"19987",0.54479462120581,0.00015,550
"19988",0.539147673176172,0.00015,550
"19989",0.524341477452137,0.00015,550
"19990",0.552114048452514,0.00015,550
"19991",0.538386208077931,0.00015,550
"19992",0.548803487564826,0.00015,550
"19993",0.542729966515158,0.00015,550
"19994",0.562345540078565,0.00015,550
"19995",0.54487741428608,0.00015,550
"19996",0.540444998647553,0.00015,550
"19997",0.539743944179723,0.00015,550
"19998",0.535475128169144,0.00015,550
"19999",0.556744562199747,0.00015,550
"20000",0.540427505481344,0.00015,550
"20001",0.539305689726685,0.00015,550
"20002",0.537895927097581,0.00015,600
"20003",0.549144697042699,0.00015,600
"20004",0.546226528713633,0.00015,600
"20005",0.547147685441621,0.00015,600
"20006",0.545221069714882,0.00015,600
"20007",0.552313167970809,0.00015,600
"20008",0.548498875914151,0.00015,600
"20009",0.55880433722213,0.00015,600
"20010",0.561662942431902,0.00015,600
"20011",0.530862359087787,0.00015,600
"20012",0.563631856740615,0.00015,600
"20013",0.541901046937087,0.00015,600
"20014",0.537588320439192,0.00015,600
"20015",0.554168630670372,0.00015,600
"20016",0.538339785539813,0.00015,600
"20017",0.540719366503952,0.00015,600
"20018",0.527029117485001,0.00015,600
"20019",0.541433743821506,0.00015,600
"20020",0.543885444577745,0.00015,600
"20021",0.54985690658965,0.00015,600
"20022",0.547900265348408,0.00015,600
"20023",0.545704869066961,0.00015,600
"20024",0.539594171088943,0.00015,600
"20025",0.541403160481321,0.00015,600
"20026",0.532375813930655,0.00015,600
"20027",0.538183963343829,0.00015,600
"20028",0.538789840247206,0.00015,600
"20029",0.545355073870404,0.00015,600
"20030",0.542953336103914,0.00015,600
"20031",0.532254232543855,0.00015,600
"20032",0.520780327308101,0.00015,600
"20033",0.540839167067951,0.00015,600
"20034",0.551231209853355,0.00015,600
"20035",0.564876920523945,0.00015,600
"20036",0.547897614081818,0.00015,600
"20037",0.546189245004452,0.00015,600
"20038",0.540770829408739,0.00015,600
"20039",0.545914438640504,0.00015,600
"20040",0.539107844546539,0.00015,600
"20041",0.560346813730538,0.00015,600
"20042",0.535985628553371,0.00015,600
"20043",0.525122237878574,0.00015,600
"20044",0.555642452209658,0.00015,600
"20045",0.537105755015099,0.00015,600
"20046",0.536005557000049,0.00015,600
"20047",0.519921664027757,0.00015,600
"20048",0.552329628098333,0.00015,600
"20049",0.551043621121247,0.00015,600
"20050",0.552411637021661,0.00015,600
"20051",0.54459505094085,0.00015,600
"20052",0.539964627092892,0.00015,650
"20053",0.541353653744983,0.00015,650
"20054",0.546785054043561,0.00015,650
"20055",0.54131034672222,0.00015,650
"20056",0.541200392787176,0.00015,650
"20057",0.540346968324027,0.00015,650
"20058",0.559333989994378,0.00015,650
"20059",0.548470235189295,0.00015,650
"20060",0.54319938296237,0.00015,650
"20061",0.55963202199909,0.00015,650
"20062",0.537848632388767,0.00015,650
"20063",0.546024129694264,0.00015,650
"20064",0.544439457146465,0.00015,650
"20065",0.531813748073367,0.00015,650
"20066",0.546194059500708,0.00015,650
"20067",0.558832863134372,0.00015,650
"20068",0.556173575810147,0.00015,650
"20069",0.540919997166581,0.00015,650
"20070",0.549683516364348,0.00015,650
"20071",0.547672671846274,0.00015,650
"20072",0.549191843017706,0.00015,650
"20073",0.552102612073597,0.00015,650
"20074",0.555984514606635,0.00015,650
"20075",0.549805659565707,0.00015,650
"20076",0.559596810794383,0.00015,650
"20077",0.551207324345657,0.00015,650
"20078",0.525320920506017,0.00015,650
"20079",0.541354347898438,0.00015,650
"20080",0.555325236494021,0.00015,650
"20081",0.560970067617322,0.00015,650
"20082",0.543972741552766,0.00015,650
"20083",0.542110142384756,0.00015,650
"20084",0.524070118432957,0.00015,650
"20085",0.54342656561608,0.00015,650
"20086",0.537838683863539,0.00015,650
"20087",0.538198934129408,0.00015,650
"20088",0.544284965547979,0.00015,650
"20089",0.547103740758583,0.00015,650
"20090",0.557685148217659,0.00015,650
"20091",0.55287473461723,0.00015,650
"20092",0.532146402609218,0.00015,650
"20093",0.557985638223246,0.00015,650
"20094",0.553394757940174,0.00015,650
"20095",0.528581638442186,0.00015,650
"20096",0.550785146360277,0.00015,650
"20097",0.544790040240888,0.00015,650
"20098",0.545946315677909,0.00015,650
"20099",0.547918090923248,0.00015,650
"20100",0.5392888162344,0.00015,650
"20101",0.544405811395891,0.00015,650
"20102",0.557332392771683,0.00015,700
"20103",0.550116611106689,0.00015,700
"20104",0.553264565872498,0.00015,700
"20105",0.534334617056759,0.00015,700
"20106",0.531441727477023,0.00015,700
"20107",0.544866845769897,0.00015,700
"20108",0.5504059764044,0.00015,700
"20109",0.545141787271697,0.00015,700
"20110",0.535848111037584,0.00015,700
"20111",0.544171689797565,0.00015,700
"20112",0.554039660518398,0.00015,700
"20113",0.540675051424766,0.00015,700
"20114",0.540734296108337,0.00015,700
"20115",0.560782292327733,0.00015,700
"20116",0.551419369511332,0.00015,700
"20117",0.542476737484991,0.00015,700
"20118",0.544763431674712,0.00015,700
"20119",0.551780929598983,0.00015,700
"20120",0.552438159921487,0.00015,700
"20121",0.552512195713613,0.00015,700
"20122",0.545635274347271,0.00015,700
"20123",0.533256886610658,0.00015,700
"20124",0.548380798126981,0.00015,700
"20125",0.546451490968994,0.00015,700
"20126",0.533315181535634,0.00015,700
"20127",0.536930225358258,0.00015,700
"20128",0.549550423604193,0.00015,700
"20129",0.555657314208853,0.00015,700
"20130",0.549179421471486,0.00015,700
"20131",0.542256890976245,0.00015,700
"20132",0.549465190064158,0.00015,700
"20133",0.559797695151772,0.00015,700
"20134",0.546524188722307,0.00015,700
"20135",0.53052997074659,0.00015,700
"20136",0.548037214550495,0.00015,700
"20137",0.543346853884405,0.00015,700
"20138",0.549581329124748,0.00015,700
"20139",0.544867061018497,0.00015,700
"20140",0.543944831953364,0.00015,700
"20141",0.559048584592403,0.00015,700
"20142",0.539233554314407,0.00015,700
"20143",0.55484872994633,0.00015,700
"20144",0.525467056349834,0.00015,700
"20145",0.547299182976637,0.00015,700
"20146",0.547153678082883,0.00015,700
"20147",0.564832305629118,0.00015,700
"20148",0.533009369446796,0.00015,700
"20149",0.54958399503873,0.00015,700
"20150",0.543294804283543,0.00015,700
"20151",0.548254584992809,0.00015,700
"20152",0.56620533843028,0.00015,750
"20153",0.534998514824996,0.00015,750
"20154",0.553513012904882,0.00015,750
"20155",0.548720111833494,0.00015,750
"20156",0.542769129128823,0.00015,750
"20157",0.551150763016302,0.00015,750
"20158",0.54307492236979,0.00015,750
"20159",0.539210571921997,0.00015,750
"20160",0.560935709933859,0.00015,750
"20161",0.559519672120007,0.00015,750
"20162",0.539099601104332,0.00015,750
"20163",0.552996852130722,0.00015,750
"20164",0.557048312240774,0.00015,750
"20165",0.5526559633789,0.00015,750
"20166",0.533451434638595,0.00015,750
"20167",0.544821026754011,0.00015,750
"20168",0.557508962235904,0.00015,750
"20169",0.543715785751874,0.00015,750
"20170",0.547104299447681,0.00015,750
"20171",0.564957240856424,0.00015,750
"20172",0.554027941627448,0.00015,750
"20173",0.551091318992727,0.00015,750
"20174",0.54586684032476,0.00015,750
"20175",0.559820861910476,0.00015,750
"20176",0.560343347619763,0.00015,750
"20177",0.535924806278629,0.00015,750
"20178",0.548218378680458,0.00015,750
"20179",0.5609744643526,0.00015,750
"20180",0.552174829684894,0.00015,750
"20181",0.566605397969317,0.00015,750
"20182",0.556043107784791,0.00015,750
"20183",0.57333257076812,0.00015,750
"20184",0.553322581523259,0.00015,750
"20185",0.550040433247405,0.00015,750
"20186",0.540879708725206,0.00015,750
"20187",0.547896629918069,0.00015,750
"20188",0.566716506907937,0.00015,750
"20189",0.535102885055821,0.00015,750
"20190",0.545326476624242,0.00015,750
"20191",0.556431891602193,0.00015,750
"20192",0.55786995918276,0.00015,750
"20193",0.554317594633186,0.00015,750
"20194",0.567441437510119,0.00015,750
"20195",0.554615567584829,0.00015,750
"20196",0.564376268170547,0.00015,750
"20197",0.556108132090389,0.00015,750
"20198",0.54831246710157,0.00015,750
"20199",0.554777759334811,0.00015,750
"20200",0.54208352355468,0.00015,750
"20201",0.558805035191348,0.00015,750
"20202",0.5577653127272,0.00015,800
"20203",0.554542302526879,0.00015,800
"20204",0.560248876175333,0.00015,800
"20205",0.550910319989347,0.00015,800
"20206",0.53796203157017,0.00015,800
"20207",0.566273251702364,0.00015,800
"20208",0.555515560879642,0.00015,800
"20209",0.558694467509888,0.00015,800
"20210",0.571750952156468,0.00015,800
"20211",0.547593702599756,0.00015,800
"20212",0.562343533563561,0.00015,800
"20213",0.570098939627205,0.00015,800
"20214",0.557859931006299,0.00015,800
"20215",0.550328202130445,0.00015,800
"20216",0.562767192062171,0.00015,800
"20217",0.565431414964538,0.00015,800
"20218",0.551846411951261,0.00015,800
"20219",0.533351132490047,0.00015,800
"20220",0.56398905937097,0.00015,800
"20221",0.548845029345378,0.00015,800
"20222",0.561436970645982,0.00015,800
"20223",0.549659771663219,0.00015,800
"20224",0.551363635987196,0.00015,800
"20225",0.548785232866273,0.00015,800
"20226",0.549519501058642,0.00015,800
"20227",0.549909495067043,0.00015,800
"20228",0.548442845695015,0.00015,800
"20229",0.552873083455493,0.00015,800
"20230",0.536583181551994,0.00015,800
"20231",0.574537572720729,0.00015,800
"20232",0.544564481807943,0.00015,800
"20233",0.54177472635472,0.00015,800
"20234",0.565105426577025,0.00015,800
"20235",0.545006677795412,0.00015,800
"20236",0.552646417028031,0.00015,800
"20237",0.553690793610327,0.00015,800
"20238",0.551287800343591,0.00015,800
"20239",0.554240669636415,0.00015,800
"20240",0.541028819546598,0.00015,800
"20241",0.552637935062729,0.00015,800
"20242",0.558837036160209,0.00015,800
"20243",0.561392459469292,0.00015,800
"20244",0.554850713463383,0.00015,800
"20245",0.553613333382838,0.00015,800
"20246",0.562070188889308,0.00015,800
"20247",0.551377650216393,0.00015,800
"20248",0.546565407002411,0.00015,800
"20249",0.551563235673949,0.00015,800
"20250",0.547625425970149,0.00015,800
"20251",0.557768117246008,0.00015,800
"20252",0.553998572586424,0.00015,850
"20253",0.554802891072452,0.00015,850
"20254",0.551240649141875,0.00015,850
"20255",0.560398413212752,0.00015,850
"20256",0.563244294134813,0.00015,850
"20257",0.552607201165764,0.00015,850
"20258",0.55440578962643,0.00015,850
"20259",0.552326252783983,0.00015,850
"20260",0.559890613714258,0.00015,850
"20261",0.550605573669531,0.00015,850
"20262",0.552968404547303,0.00015,850
"20263",0.551986964233272,0.00015,850
"20264",0.556231203625383,0.00015,850
"20265",0.555000931757017,0.00015,850
"20266",0.57330565471712,0.00015,850
"20267",0.559930431178819,0.00015,850
"20268",0.556822483128544,0.00015,850
"20269",0.555612460997813,0.00015,850
"20270",0.56876865181652,0.00015,850
"20271",0.556746383385079,0.00015,850
"20272",0.551881729027814,0.00015,850
"20273",0.55240721004488,0.00015,850
"20274",0.547853561578366,0.00015,850
"20275",0.553904182413923,0.00015,850
"20276",0.549960585371899,0.00015,850
"20277",0.541724940211811,0.00015,850
"20278",0.567395418809526,0.00015,850
"20279",0.567754397933924,0.00015,850
"20280",0.558417066822507,0.00015,850
"20281",0.564083474816848,0.00015,850
"20282",0.558166649531696,0.00015,850
"20283",0.555112327120446,0.00015,850
"20284",0.554241661491863,0.00015,850
"20285",0.557366933819405,0.00015,850
"20286",0.562701416428519,0.00015,850
"20287",0.559617073750892,0.00015,850
"20288",0.559955675814336,0.00015,850
"20289",0.543622255897458,0.00015,850
"20290",0.566790062751651,0.00015,850
"20291",0.564260441982777,0.00015,850
"20292",0.549859386849714,0.00015,850
"20293",0.552457582232559,0.00015,850
"20294",0.558916012084982,0.00015,850
"20295",0.564972039457475,0.00015,850
"20296",0.562049195611953,0.00015,850
"20297",0.545851175202981,0.00015,850
"20298",0.550243282478652,0.00015,850
"20299",0.553698015721262,0.00015,850
"20300",0.55445774957953,0.00015,850
"20301",0.554530542453473,0.00015,850
"20302",0.548837919736628,0.00015,900
"20303",0.549079882247359,0.00015,900
"20304",0.561249496243525,0.00015,900
"20305",0.560296873043485,0.00015,900
"20306",0.569384739983329,0.00015,900
"20307",0.561232000690495,0.00015,900
"20308",0.560226730597787,0.00015,900
"20309",0.574195226648308,0.00015,900
"20310",0.567423026324514,0.00015,900
"20311",0.55511861172028,0.00015,900
"20312",0.540892882140255,0.00015,900
"20313",0.566713357755168,0.00015,900
"20314",0.561394763798451,0.00015,900
"20315",0.545558886936261,0.00015,900
"20316",0.573952278359376,0.00015,900
"20317",0.549531096046417,0.00015,900
"20318",0.563911560885472,0.00015,900
"20319",0.549593029826255,0.00015,900
"20320",0.555498390916316,0.00015,900
"20321",0.571247116795218,0.00015,900
"20322",0.554158296940355,0.00015,900
"20323",0.553102190715645,0.00015,900
"20324",0.561342928287456,0.00015,900
"20325",0.558329380126793,0.00015,900
"20326",0.562612796886489,0.00015,900
"20327",0.553435754647207,0.00015,900
"20328",0.560523638648622,0.00015,900
"20329",0.553631949514491,0.00015,900
"20330",0.579154104995067,0.00015,900
"20331",0.559637813893424,0.00015,900
"20332",0.557137193929368,0.00015,900
"20333",0.579925760383775,0.00015,900
"20334",0.552457460988598,0.00015,900
"20335",0.555264093095039,0.00015,900
"20336",0.567562210946911,0.00015,900
"20337",0.563270217834922,0.00015,900
"20338",0.562960870160973,0.00015,900
"20339",0.556829254575702,0.00015,900
"20340",0.549032768866157,0.00015,900
"20341",0.556084279627781,0.00015,900
"20342",0.5521573675658,0.00015,900
"20343",0.557785420153154,0.00015,900
"20344",0.568945942561408,0.00015,900
"20345",0.546511035961532,0.00015,900
"20346",0.564232630212102,0.00015,900
"20347",0.558046468945814,0.00015,900
"20348",0.5587742315253,0.00015,900
"20349",0.558307600677423,0.00015,900
"20350",0.546152669230162,0.00015,900
"20351",0.540038727592142,0.00015,900
"20352",0.55839122276961,0.00015,950
"20353",0.543270578617358,0.00015,950
"20354",0.562627262224381,0.00015,950
"20355",0.563232276269594,0.00015,950
"20356",0.558434709922909,0.00015,950
"20357",0.561241703590805,0.00015,950
"20358",0.561750027160808,0.00015,950
"20359",0.569639547835122,0.00015,950
"20360",0.563357926405107,0.00015,950
"20361",0.554687912573179,0.00015,950
"20362",0.575668614012274,0.00015,950
"20363",0.560024670989601,0.00015,950
"20364",0.5629364333494,0.00015,950
"20365",0.547530899920705,0.00015,950
"20366",0.55581111199098,0.00015,950
"20367",0.566880092498472,0.00015,950
"20368",0.550335652902115,0.00015,950
"20369",0.559036165110675,0.00015,950
"20370",0.557609100148848,0.00015,950
"20371",0.559434774679033,0.00015,950
"20372",0.562890124446588,0.00015,950
"20373",0.533920835252219,0.00015,950
"20374",0.557442778561458,0.00015,950
"20375",0.564076900893124,0.00015,950
"20376",0.561412694225428,0.00015,950
"20377",0.564591364291852,0.00015,950
"20378",0.549239113931506,0.00015,950
"20379",0.549080727971794,0.00015,950
"20380",0.567818847410843,0.00015,950
"20381",0.546808588113243,0.00015,950
"20382",0.557833772796696,0.00015,950
"20383",0.568333541081125,0.00015,950
"20384",0.552939947490871,0.00015,950
"20385",0.562985812934043,0.00015,950
"20386",0.55462380808635,0.00015,950
"20387",0.577950990491906,0.00015,950
"20388",0.55690379673942,0.00015,950
"20389",0.559362760083692,0.00015,950
"20390",0.572297925120731,0.00015,950
"20391",0.555347150920492,0.00015,950
"20392",0.540088952970107,0.00015,950
"20393",0.554592682946032,0.00015,950
"20394",0.568426830255568,0.00015,950
"20395",0.553842814212536,0.00015,950
"20396",0.561715321080589,0.00015,950
"20397",0.556012605560736,0.00015,950
"20398",0.553119083770687,0.00015,950
"20399",0.566622329378238,0.00015,950
"20400",0.574665070532821,0.00015,950
